"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK","wt.index"
"3267","3",0009-01-10,2008,"Antigone canadensis tabida",6825,"M",221,582,90.8,112.6,266,"ADULT",NA,NA,9,"NMDGF",NA,2.18796992481203
"3268","2",0009-01-10,2008,"Antigone canadensis tabida",4921,"F",198,492,88.6,106.1,236,"ADULT",NA,NA,9,"NMDGF",NA,2.08474576271186
"3269","2",0009-01-10,2008,"Antigone canadensis tabida",4254,"F",196,501,79.4,93.4,218,"ADULT",NA,NA,9,"NMDGF",NA,2.29816513761468
"3270","2",0009-01-10,2008,"Antigone canadensis tabida",4983,"F",194,501,87.3,102.4,224,"ADULT",NA,NA,9,"NMDGF",NA,2.23660714285714
"3271","2",0009-01-10,2008,"Antigone canadensis canadensis",3600,"M",171,483,61,73.2,201,"ADULT",NA,NA,9,"NMDGF",NA,2.40298507462687
"3272","2",0009-01-10,2008,"Antigone canadensis tabida",5817,"M",211,542,87.8,103.8,245,"ADULT",NA,NA,9,"NMDGF",NA,2.21224489795918
"3273","2",0009-01-10,2008,"Antigone canadensis tabida",4685,"F",190,517,87.2,102.9,224,"ADULT",NA,NA,9,"NMDGF",NA,2.30803571428571
"3274","3",0009-01-10,2008,"Antigone canadensis tabida",6330,"M",214,545,86.7,97.1,250,"ADULT",NA,NA,9,"NMDGF",NA,2.18
"3275","3",0009-01-10,2008,"Antigone canadensis tabida",6063,"M",209,542,89.6,106.3,250,"ADULT",NA,NA,9,"NMDGF",NA,2.168
"3276","3",0009-01-10,2008,"Antigone canadensis tabida",5187,"F",188,504,83.7,99.7,226,"ADULT",NA,NA,9,"NMDGF",NA,2.23008849557522
"3277","2",0009-01-10,2008,"Antigone canadensis tabida",5088,"F",200,497,85.8,95.9,226,"ADULT",NA,NA,9,"NMDGF",NA,2.19911504424779
"3278","2",0009-01-10,2008,"Antigone canadensis tabida",6085,"M",194,540,82.9,99.6,247,"ADULT",NA,NA,9,"NMDGF",NA,2.18623481781377
"3279","2",0009-01-10,2008,"Antigone canadensis tabida",4964,"F",194,510,78.6,94.5,230,"ADULT",NA,NA,9,"NMDGF",NA,2.21739130434783
"3280","2",0009-01-10,2008,"Antigone canadensis tabida",5988,"M",203,542,84.7,103.2,235,"ADULT",NA,NA,9,"NMDGF",NA,2.3063829787234
"3281","2",0009-01-10,2008,"Antigone canadensis tabida",5910,"M",216,542,82.2,98.1,242,"ADULT",NA,NA,9,"NMDGF",NA,2.2396694214876
"3282","2",0009-01-10,2008,"Antigone canadensis tabida",5624,"M",222,504,87.4,101.1,228,"ADULT",NA,NA,9,"NMDGF",NA,2.21052631578947
"3283","3",0009-01-10,2008,"Antigone canadensis canadensis",3642,"M",172,476,60.9,71.5,198,"ADULT",NA,NA,9,"NMDGF",NA,2.4040404040404
"3284","3",0009-01-10,2008,"Antigone canadensis tabida",6208,"M",213,539,88,105.1,247,"ADULT",NA,NA,9,"NMDGF",NA,2.18218623481781
"3285","3",0009-01-10,2008,"Antigone canadensis tabida",5086,"F",182,508,85.3,96.3,227,"ADULT",NA,NA,9,"NMDGF",NA,2.23788546255507
"3286","2",0009-01-10,2008,"Antigone canadensis tabida",4913,"F",199,518,78.8,92.6,216,"ADULT",NA,NA,9,"NMDGF",NA,2.39814814814815
"3287","2",0009-01-10,2008,"Antigone canadensis tabida",5367,"F",191,524,85.4,98.6,230,"ADULT",NA,NA,9,"NMDGF",NA,2.27826086956522
"3288","2",0009-01-10,2008,"Antigone canadensis canadensis",3358,"F",173,450,64,73.3,201,"ADULT",NA,NA,9,"NMDGF",NA,2.23880597014925
"3289","2",0009-01-10,2008,"Antigone canadensis tabida",5267,"M",192,537,94.6,111.3,242,"ADULT",NA,NA,9,"NMDGF",NA,2.21900826446281
"3290","2",0009-01-10,2008,"Antigone canadensis tabida",5854,"M",200,545,88.6,105.2,241,"ADULT",NA,NA,9,"NMDGF",NA,2.26141078838174
"3291","2",0009-01-10,2008,"Antigone canadensis tabida",4325,"F",191,495,88.3,103.3,233,"ADULT",NA,NA,9,"NMDGF",NA,2.1244635193133
"3292","2",0009-01-10,2008,"Antigone canadensis canadensis",3066,"F",159,442,57.9,67,177,"ADULT",NA,NA,9,"NMDGF",NA,2.49717514124294
"3293","2",0009-01-10,2008,"Antigone canadensis canadensis",3091,"F",164,431,52.5,62.2,172,"ADULT",NA,NA,9,"NMDGF",NA,2.50581395348837
"3294","2",0009-01-10,2008,"Antigone canadensis tabida",5782,"M",196,529,84.7,101.1,242,"ADULT",NA,NA,9,"NMDGF",NA,2.18595041322314
"3295","2",0009-01-10,2008,"Antigone canadensis tabida",6027,"M",217,537,95.6,114.7,244,"ADULT",NA,NA,9,"NMDGF",NA,2.20081967213115
"3296","3",0009-01-10,2008,"Antigone canadensis tabida",6319,"M",219,536,88.5,104.1,240,"ADULT",NA,NA,9,"NMDGF",NA,2.23333333333333
"3297","3",0009-01-10,2008,"Antigone canadensis tabida",5611,"F",188,523,85.9,101.7,244,"ADULT",NA,NA,9,"NMDGF",NA,2.14344262295082
"3298","3",0009-01-10,2008,"Antigone canadensis tabida",5097,"F",191,503,79,90,240,"ADULT",NA,NA,9,"NMDGF",NA,2.09583333333333
"3299","3",0009-01-10,2008,"Antigone canadensis tabida",5422,"F",196,523,82,100.5,227,"ADULT",NA,NA,9,"NMDGF",NA,2.30396475770925
"3300","2",0009-01-10,2008,"Antigone canadensis tabida",5289,"F",188,502,81.6,97.1,236,"ADULT",NA,NA,9,"NMDGF",NA,2.1271186440678
"3301","2",0009-01-10,2008,"Antigone canadensis tabida",4908,"F",183,490,83.1,101.1,252,"ADULT",NA,NA,9,"NMDGF",NA,1.94444444444444
"3302","2",0009-01-10,2008,"Antigone canadensis tabida",5140,"F",197,502,88.1,96.5,225,"ADULT",NA,NA,9,"NMDGF",NA,2.23111111111111
"3303","2",0009-01-10,2008,"Antigone canadensis tabida",5673,"M",199,536,96.1,114.4,257,"ADULT",NA,NA,9,"NMDGF",NA,2.08560311284047
"3304","2",0009-01-10,2008,"Antigone canadensis tabida",5385,"F",201,511,81,95,230,"ADULT",NA,NA,9,"NMDGF",NA,2.22173913043478
"3305","3",0009-01-10,2008,"Antigone canadensis tabida",5979,"M",194,506,93.2,105.9,254,"ADULT",NA,NA,9,"NMDGF",NA,1.99212598425197
"3306","2",0009-01-10,2008,"Antigone canadensis tabida",5215,"F",200,525,87,109.4,238,"ADULT",NA,NA,9,"NMDGF",NA,2.20588235294118
"3307","2",0009-01-10,2008,"Antigone canadensis tabida",5286,"F",193,511,84.2,99.7,228,"ADULT",NA,NA,9,"NMDGF",NA,2.24122807017544
"3308","3",0009-01-10,2008,"Antigone canadensis tabida",5407,"M",177,509,82.7,99.3,249,"IMMATURE",NA,NA,9,"NMDGF",NA,2.04417670682731
"3309","3",0009-01-10,2008,"Antigone canadensis tabida",4910,"F",173,489,88.5,104.8,230,"IMMATURE",NA,NA,9,"NMDGF",NA,2.12608695652174
"3310","3",0009-01-10,2008,"Antigone canadensis tabida",5559,"M",194,552,91.3,104.9,253,"IMMATURE",NA,NA,9,"NMDGF",NA,2.18181818181818
"3311","3",0009-01-10,2008,"Antigone canadensis tabida",5198,"F",193,531,77.2,91.8,239,"IMMATURE",NA,NA,9,"NMDGF",NA,2.22175732217573
"3312","3",0009-01-10,2008,"Antigone canadensis tabida",5166,"F",170,495,82.6,93.7,236,"IMMATURE",NA,NA,9,"NMDGF",NA,2.09745762711864
"3313","3",0009-01-10,2008,"Antigone canadensis tabida",5572,"M",193,537,88.4,105.2,257,"IMMATURE",NA,NA,9,"NMDGF",NA,2.08949416342412
"3314","2",0009-01-10,2008,"Antigone canadensis tabida",5587,"M",186,546,86.2,102,260,"IMMATURE",NA,NA,9,"NMDGF",NA,2.1
"3315","2",0009-01-10,2008,"Antigone canadensis canadensis",3965,"M",149,457,63.7,78.4,207,"IMMATURE",NA,NA,9,"NMDGF",NA,2.20772946859903
"3316","3",0009-01-11,2008,"Antigone canadensis tabida",4908,"F",177,486,86.6,109.3,225,"ADULT",NA,NA,9,"NMDGF",NA,2.16
"3317","3",0009-01-11,2008,"Antigone canadensis tabida",5739,"M",191,526,80.6,96.2,251,"ADULT",NA,NA,9,"NMDGF",NA,2.09561752988048
"3318","2",0009-01-11,2008,"Antigone canadensis tabida",4930,"F",188,499,81.9,95.9,220,"ADULT",NA,NA,9,"NMDGF",NA,2.26818181818182
"3319","2",0009-01-11,2008,"Antigone canadensis canadensis",4063,"M",174,453,58.1,67.8,186,"ADULT",NA,NA,9,"NMDGF",NA,2.43548387096774
"3320","2",0009-01-11,2008,"Antigone canadensis tabida",6011,"M",202,545,94.2,110.3,246,"ADULT",NA,NA,9,"NMDGF",NA,2.21544715447154
"3321","3",0009-01-11,2008,"Antigone canadensis tabida",4437,"F",196,513,85,103.4,243,"ADULT",NA,NA,9,"NMDGF",NA,2.11111111111111
"3322","3",0009-01-11,2008,"Antigone canadensis tabida",4467,"F",188,469,80.2,95.4,219,"ADULT",NA,NA,9,"NMDGF",NA,2.14155251141552
"3323","3",0009-01-11,2008,"Antigone canadensis tabida",5508,"M",201,544,90.3,106.4,245,"ADULT",NA,NA,9,"NMDGF",NA,2.22040816326531
"3324","2",0009-01-11,2008,"Antigone canadensis tabida",5668,"M",202,516,91.3,111.5,245,"ADULT",NA,NA,9,"NMDGF",NA,2.10612244897959
"3325","2",0009-01-11,2008,"Antigone canadensis canadensis",3324,"F",163,449,59.6,71,195,"ADULT",NA,NA,9,"NMDGF",NA,2.3025641025641
"3326","2",0009-01-11,2008,"Antigone canadensis tabida",6443,"M",217,560,98.7,113.8,250,"ADULT",NA,NA,9,"NMDGF",NA,2.24
"3327","2",0009-01-11,2008,"Antigone canadensis tabida",6172,"M",218,557,91.5,107.2,261,"ADULT",NA,NA,9,"NMDGF",NA,2.13409961685824
"3328","2",0009-01-11,2008,"Antigone canadensis canadensis",3178,"F",165,440,58,64.7,171,"ADULT",NA,NA,9,"NMDGF",NA,2.57309941520468
"3329","2",0009-01-11,2008,"Antigone canadensis tabida",5654,"M",201,524,88.3,102.3,240,"ADULT",NA,NA,9,"NMDGF",NA,2.18333333333333
"3330","2",0009-01-11,2008,"Antigone canadensis tabida",5025,"F",180,494,80.5,95.6,225,"ADULT",NA,NA,9,"NMDGF",NA,2.19555555555556
"3331","2",0009-01-11,2008,"Antigone canadensis tabida",5287,"F",206,538,86.8,103.8,233,"ADULT",NA,NA,9,"NMDGF",NA,2.30901287553648
"3332","2",0009-01-11,2008,"Antigone canadensis tabida",5485,"M",202,535,84.2,101.3,250,"ADULT",NA,NA,9,"NMDGF",NA,2.14
"3333","2",0009-01-11,2008,"Antigone canadensis tabida",4543,"F",189,511,88.5,105,241,"ADULT",NA,NA,9,"NMDGF",NA,2.12033195020747
"3334","2",0009-01-11,2008,"Antigone canadensis canadensis",3672,"M",168,467,55.5,66.3,197,"ADULT",NA,NA,9,"NMDGF",NA,2.37055837563452
"3335","2",0009-01-11,2008,"Antigone canadensis canadensis",3306,"F",173,465,69.2,79.8,184,"ADULT",NA,NA,9,"NMDGF",NA,2.52717391304348
"3336","2",0009-01-11,2008,"Antigone canadensis tabida",4137,"F",197,495,82.6,94.6,216,"ADULT",NA,NA,9,"NMDGF",NA,2.29166666666667
"3337","3",0009-01-11,2008,"Antigone canadensis tabida",5910,"M",208,559,92.6,108.6,242,"ADULT",NA,NA,9,"NMDGF",NA,2.3099173553719
"3338","3",0009-01-11,2008,"Antigone canadensis tabida",5589,"M",205,529,87.5,103.7,237,"ADULT",NA,NA,9,"NMDGF",NA,2.23206751054852
"3339","2",0009-01-11,2008,"Antigone canadensis tabida",4563,"F",199,529,84.5,99.2,220,"ADULT",NA,NA,9,"NMDGF",NA,2.40454545454545
"3340","2",0009-01-11,2008,"Antigone canadensis tabida",5075,"F",199,516,83,96.2,240,"ADULT",NA,NA,9,"NMDGF",NA,2.15
"3341","2",0009-01-11,2008,"Antigone canadensis tabida",5721,"M",211,547,95.4,114.9,253,"ADULT",NA,NA,9,"NMDGF",NA,2.16205533596838
"3342","3",0009-01-11,2008,"Antigone canadensis tabida",5961,"M",200,557,92.1,108,255,"ADULT",NA,NA,9,"NMDGF",NA,2.1843137254902
"3343","3",0009-01-11,2008,"Antigone canadensis tabida",6059,"M",218,564,86.5,102.4,243,"ADULT",NA,NA,9,"NMDGF",NA,2.32098765432099
"3344","3",0009-01-11,2008,"Antigone canadensis tabida",5610,"M",211,560,89.8,108.6,264,"ADULT",NA,NA,9,"NMDGF",NA,2.12121212121212
"3345","3",0009-01-11,2008,"Antigone canadensis tabida",4829,"F",169,491,80.5,95.7,234,"IMMATURE",NA,NA,9,"NMDGF",NA,2.0982905982906
"3346","3",0009-01-11,2008,"Antigone canadensis tabida",5706,"M",185,542,83.8,98.9,256,"IMMATURE",NA,NA,9,"NMDGF",NA,2.1171875
"3347","3",0009-01-11,2008,"Antigone canadensis tabida",4544,"F",173,492,77.5,93.4,231,"IMMATURE",NA,NA,9,"NMDGF",NA,2.12987012987013
"3348","2",0009-01-11,2008,"Antigone canadensis tabida",5097,"M",181,522,86.7,105.1,244,"IMMATURE",NA,NA,9,"NMDGF",NA,2.13934426229508
"3349","2",0009-01-11,2008,"Antigone canadensis canadensis",3735,"M",168,459,66.1,78.3,198,"IMMATURE",NA,NA,9,"NMDGF",NA,2.31818181818182
"3350","3",0009-10-27,2009,"Antigone canadensis canadensis",3522,"M",177,482,59.7,70.7,191,"ADULT",NA,NA,9,"NMDGF",NA,2.52356020942408
"3351","3",0009-10-27,2009,"Antigone canadensis canadensis",3880,"M",162,453,58.5,66.7,189,"ADULT",NA,NA,9,"NMDGF",NA,2.3968253968254
"3352","3",0009-10-27,2009,"Antigone canadensis tabida",5184,"F",201,512,81.8,98.2,226,"ADULT",NA,NA,9,"NMDGF",NA,2.26548672566372
"3353","3",0009-10-27,2009,"Antigone canadensis tabida",5922,"M",204,532,95,106.2,244,"ADULT",NA,NA,9,"NMDGF",NA,2.18032786885246
"3354","3",0009-10-27,2009,"Antigone canadensis tabida",5666,"M",203,536,91.1,106.4,251,"ADULT",NA,NA,9,"NMDGF",NA,2.13545816733068
"3355","3",0009-10-27,2009,"Antigone canadensis tabida",5569,"M",206,534,85.9,103,227,"ADULT",NA,NA,9,"NMDGF",NA,2.35242290748899
"3356","3",0009-10-27,2009,"Antigone canadensis tabida",4234,"F",177,485,78.5,91,233,"ADULT",NA,NA,9,"NMDGF",NA,2.08154506437768
"3357","3",0009-10-27,2009,"Antigone canadensis tabida",5717,"F",200,532,91.4,108.4,234,"ADULT",NA,NA,9,"NMDGF",NA,2.27350427350427
"3358","3",0009-10-27,2009,"Antigone canadensis tabida",4510,"F",189,501,86.1,100.3,236,"ADULT",NA,NA,9,"NMDGF",NA,2.1228813559322
"3359","3",0009-10-27,2009,"Antigone canadensis tabida",4841,"F",202,494,80.6,93,227,"ADULT",NA,NA,9,"NMDGF",NA,2.17621145374449
"3360","3",0009-10-27,2009,"Antigone canadensis tabida",5221,"M",207,535,90.5,105.5,229,"ADULT",NA,NA,9,"NMDGF",NA,2.33624454148472
"3361","3",0009-10-27,2009,"Antigone canadensis tabida",6161,"M",203,537,89.4,104.8,247,"ADULT",NA,NA,9,"NMDGF",NA,2.17408906882591
"3362","3",0009-10-27,2009,"Antigone canadensis tabida",5363,"F",189,516,86.7,101.9,240,"ADULT",NA,NA,9,"NMDGF",NA,2.15
"3363","3",0009-10-27,2009,"Antigone canadensis tabida",5139,"F",190,519,84.9,97.2,228,"ADULT",NA,NA,9,"NMDGF",NA,2.27631578947368
"3364","3",0009-10-27,2009,"Antigone canadensis tabida",4720,"F",204,500,82,95.2,226,"ADULT",NA,NA,9,"NMDGF",NA,2.21238938053097
"3365","3",0009-10-27,2009,"Antigone canadensis tabida",6018,"M",221,557,100.9,105.6,250,"ADULT",NA,NA,9,"NMDGF",NA,2.228
"3366","3",0009-10-27,2009,"Antigone canadensis tabida",5230,"F",198,525,90.3,114.1,241,"ADULT",NA,NA,9,"NMDGF",NA,2.17842323651452
"3367","3",0009-10-27,2009,"Antigone canadensis tabida",5688,"M",214,543,84.5,98.8,250,"ADULT",NA,NA,9,"NMDGF",NA,2.172
"3368","3",0009-10-27,2009,"Antigone canadensis tabida",5748,"M",203,531,84.2,98.3,254,"ADULT",NA,NA,9,"NMDGF",NA,2.09055118110236
"3369","3",0009-10-27,2009,"Antigone canadensis tabida",6169,"M",210,547,84.8,103.9,242,"ADULT",NA,NA,9,"NMDGF",NA,2.2603305785124
"3370","3",0009-10-27,2009,"Antigone canadensis tabida",6592,"M",212,545,91.8,108.2,248,"ADULT",NA,NA,9,"NMDGF",NA,2.19758064516129
"3371","3",0009-10-27,2009,"Antigone canadensis tabida",4473,"F",194,498,83.5,97.2,220,"ADULT",NA,NA,9,"NMDGF",NA,2.26363636363636
"3372","2",0009-10-31,2009,"Antigone canadensis canadensis",3190,"F",160,441,62,72.6,192,"ADULT",NA,NA,9,"NMDGF",NA,2.296875
"3373","2",0009-10-31,2009,"Antigone canadensis canadensis",3755,"M",181,489,61.3,70.5,201,"ADULT",NA,NA,9,"NMDGF",NA,2.43283582089552
"3374","2",0009-10-31,2009,"Antigone canadensis canadensis",3169,"F",154,450,57.2,68.8,185,"ADULT",NA,NA,9,"NMDGF",NA,2.43243243243243
"3375","2",0009-10-31,2009,"Antigone canadensis canadensis",2910,"M",161,433,60.3,69.1,180,"ADULT",NA,NA,9,"NMDGF",NA,2.40555555555556
"3376","2",0009-10-31,2009,"Antigone canadensis canadensis",3770,"M",171,466,61.9,74.8,199,"ADULT",NA,NA,9,"NMDGF",NA,2.34170854271357
"3377","2",0009-10-31,2009,"Antigone canadensis canadensis",3608,"M",182,477,61.9,73.7,194,"ADULT",NA,NA,9,"NMDGF",NA,2.45876288659794
"3378","2",0009-10-31,2009,"Antigone canadensis canadensis",2720,"M",173,459,60.1,72.4,186,"ADULT",NA,NA,9,"NMDGF",NA,2.46774193548387
"3379","2",0009-10-31,2009,"Antigone canadensis canadensis",3860,"M",161,475,64,73.6,183,"ADULT",NA,NA,9,"NMDGF",NA,2.59562841530055
"3380","2",0009-10-31,2009,"Antigone canadensis canadensis",3413,"F",177,464,62.8,74.7,181,"ADULT",NA,NA,9,"NMDGF",NA,2.56353591160221
"3381","2",0009-10-31,2009,"Antigone canadensis canadensis",3810,"M",179,479,63.2,73,189,"ADULT",NA,NA,9,"NMDGF",NA,2.53439153439153
"3382","2",0009-10-31,2009,"Antigone canadensis canadensis",3581,"M",159,456,60.9,72.4,190,"ADULT",NA,NA,9,"NMDGF",NA,2.4
"3383","2",0009-10-31,2009,"Antigone canadensis canadensis",3536,"M",176,456,65,73.8,191,"ADULT",NA,NA,9,"NMDGF",NA,2.38743455497382
"3384","2",0009-10-31,2009,"Antigone canadensis canadensis",2671,"F",150,456,62.6,69.2,187,"ADULT",NA,NA,9,"NMDGF",NA,2.43850267379679
"3385","2",0009-10-31,2009,"Antigone canadensis canadensis",3314,"M",151,448,61.7,67.6,186,"ADULT",NA,NA,9,"NMDGF",NA,2.40860215053763
"3386","2",0009-10-31,2009,"Antigone canadensis canadensis",2959,"F",163,437,58.4,67.8,176,"ADULT",NA,NA,9,"NMDGF",NA,2.48295454545455
"3387","2",0009-10-31,2009,"Antigone canadensis tabida",5728,"M",212,545,85.7,105.3,237,"ADULT",NA,NA,9,"NMDGF",NA,2.29957805907173
"3388","2",0009-10-31,2009,"Antigone canadensis tabida",5614,"M",211,541,94.6,111.2,226,"ADULT",NA,NA,9,"NMDGF",NA,2.39380530973451
"3389","3",0009-10-31,2009,"Antigone canadensis tabida",6068,"M",208,536,88.5,106.9,246,"ADULT",NA,NA,9,"NMDGF",NA,2.17886178861789
"3390","2",0009-10-31,2009,"Antigone canadensis tabida",5508,"M",204,512,96,110,228,"ADULT",NA,NA,9,"NMDGF",NA,2.24561403508772
"3391","2",0009-10-31,2009,"Antigone canadensis tabida",4937,"F",184,513,87,95.8,221,"ADULT",NA,NA,9,"NMDGF",NA,2.32126696832579
"3392","2",0009-10-31,2009,"Antigone canadensis tabida",4869,"F",200,492,79.2,91.3,232,"ADULT",NA,NA,9,"NMDGF",NA,2.12068965517241
"3393","2",0009-10-31,2009,"Antigone canadensis tabida",5833,"M",191,541,90.9,109.8,241,"ADULT",NA,NA,9,"NMDGF",NA,2.2448132780083
"3394","2",0009-10-31,2009,"Antigone canadensis tabida",5353,"F",200,510,85.5,100.1,225,"ADULT",NA,NA,9,"NMDGF",NA,2.26666666666667
"3395","2",0009-10-31,2009,"Antigone canadensis tabida",5491,"M",206,531,82.4,98.2,249,"ADULT",NA,NA,9,"NMDGF",NA,2.13253012048193
"3396","2",0009-10-31,2009,"Antigone canadensis tabida",5957,"M",213,555,83.3,95.9,240,"ADULT",NA,NA,9,"NMDGF",NA,2.3125
"3397","2",0009-10-31,2009,"Antigone canadensis tabida",5499,"M",211,535,87,102.2,236,"ADULT",NA,NA,9,"NMDGF",NA,2.26694915254237
"3398","2",0009-10-31,2009,"Antigone canadensis tabida",4713,"F",175,491,77.2,97.9,224,"ADULT",NA,NA,9,"NMDGF",NA,2.19196428571429
"3399","2",0009-10-31,2009,"Antigone canadensis tabida",4674,"M",185,496,82.2,100.2,220,"ADULT",NA,NA,9,"NMDGF",NA,2.25454545454545
"3400","2",0009-10-31,2009,"Antigone canadensis tabida",5679,"M",200,523,95.8,111.8,233,"ADULT",NA,NA,9,"NMDGF",NA,2.24463519313305
"3401","2",0009-10-31,2009,"Antigone canadensis tabida",6470,"M",212,562,89.3,105.1,272,"ADULT",NA,NA,9,"NMDGF",NA,2.06617647058824
"3402","2",0009-10-31,2009,"Antigone canadensis tabida",4429,"F",186,495,81.1,93.5,244,"ADULT",NA,NA,9,"NMDGF",NA,2.02868852459016
"3403","2",0009-10-31,2009,"Antigone canadensis tabida",4963,"F",193,504,81.3,95.4,226,"ADULT",NA,NA,9,"NMDGF",NA,2.23008849557522
"3404","2",0009-10-31,2009,"Antigone canadensis tabida",5298,"F",189,509,82.1,93.7,234,"ADULT",NA,NA,9,"NMDGF",NA,2.17521367521368
"3405","2",0009-10-31,2009,"Antigone canadensis tabida",5758,"M",196,538,85.6,102.4,232,"ADULT",NA,NA,9,"NMDGF",NA,2.31896551724138
"3406","2",0009-10-31,2009,"Antigone canadensis tabida",4472,"F",184,494,79.9,96.1,214,"ADULT",NA,NA,9,"NMDGF",NA,2.30841121495327
"3407","2",0009-10-31,2009,"Antigone canadensis tabida",4838,"F",187,497,82.4,94.8,232,"ADULT",NA,NA,9,"NMDGF",NA,2.14224137931034
"3408","2",0009-10-31,2009,"Antigone canadensis tabida",5646,"M",201,550,99.7,119.6,260,"ADULT",NA,NA,9,"NMDGF",NA,2.11538461538462
"3409","2",0009-10-31,2009,"Antigone canadensis tabida",6099,"M",209,532,94.5,111.9,242,"ADULT",NA,NA,9,"NMDGF",NA,2.19834710743802
"3410","2",0009-10-31,2009,"Antigone canadensis tabida",5261,"F",195,512,77.3,93.3,234,"ADULT",NA,NA,9,"NMDGF",NA,2.18803418803419
"3411","2",0009-10-31,2009,"Antigone canadensis tabida",5672,"M",191,536,90.7,103.8,238,"ADULT",NA,NA,9,"NMDGF",NA,2.25210084033613
"3412","2",0009-10-31,2009,"Antigone canadensis tabida",5703,"M",203,545,82.8,99.5,244,"ADULT",NA,NA,9,"NMDGF",NA,2.23360655737705
"3413","2",0009-10-31,2009,"Antigone canadensis tabida",5147,"F",285,534,77.9,92.4,230,"ADULT",NA,NA,9,"NMDGF",NA,2.32173913043478
"3414","2",0009-11-01,2009,"Antigone canadensis canadensis",2941,"M",166,455,56.5,67.5,185,"ADULT",NA,NA,9,"NMDGF",NA,2.45945945945946
"3415","2",0009-11-01,2009,"Antigone canadensis canadensis",3278,"F",172,472,60.6,72.6,184,"ADULT",NA,NA,9,"NMDGF",NA,2.56521739130435
"3416","2",0009-11-01,2009,"Antigone canadensis canadensis",3046,"F",159,435,53.5,69.1,173,"ADULT",NA,NA,9,"NMDGF",NA,2.51445086705202
"3417","2",0009-11-01,2009,"Antigone canadensis canadensis",3459,"F",173,464,60,69.8,191,"ADULT",NA,NA,9,"NMDGF",NA,2.42931937172775
"3418","3",0009-11-01,2009,"Antigone canadensis canadensis",3007,"F",157,460,61.6,72.9,183,"ADULT",NA,NA,9,"NMDGF",NA,2.51366120218579
"3419","2",0009-11-01,2009,"Antigone canadensis canadensis",3703,"M",175,486,65.7,73.4,200,"ADULT",NA,NA,9,"NMDGF",NA,2.43
"3420","3",0009-11-01,2009,"Antigone canadensis canadensis",2988,"F",180,465,57.2,65,191,"ADULT",NA,NA,9,"NMDGF",NA,2.43455497382199
"3421","3",0009-11-01,2009,"Antigone canadensis canadensis",3551,"F",169,457,61.2,69.3,190,"ADULT",NA,NA,9,"NMDGF",NA,2.40526315789474
"3422","3",0009-11-01,2009,"Antigone canadensis canadensis",3467,"M",163,461,66.3,75.7,205,"ADULT",NA,NA,9,"NMDGF",NA,2.24878048780488
"3423","3",0009-11-01,2009,"Antigone canadensis canadensis",3538,"M",169,474,56.7,67.5,193,"ADULT",NA,NA,9,"NMDGF",NA,2.4559585492228
"3424","3",0009-11-01,2009,"Antigone canadensis canadensis",3404,"M",167,436,63.3,71.9,187,"ADULT",NA,NA,9,"NMDGF",NA,2.33155080213904
"3425","2",0009-11-01,2009,"Antigone canadensis canadensis",3033,"F",161,442,55.7,64.8,180,"ADULT",NA,NA,9,"NMDGF",NA,2.45555555555556
"3426","2",0009-11-01,2009,"Antigone canadensis canadensis",3378,"M",164,479,62.9,73.7,185,"ADULT",NA,NA,9,"NMDGF",NA,2.58918918918919
"3427","2",0009-11-01,2009,"Antigone canadensis canadensis",2921,"F",164,466,60.6,68.8,174,"ADULT",NA,NA,9,"NMDGF",NA,2.67816091954023
"3428","2",0009-11-01,2009,"Antigone canadensis canadensis",3682,"F",160,471,57.3,67.3,201,"ADULT",NA,NA,9,"NMDGF",NA,2.34328358208955
"3429","2",0009-11-01,2009,"Antigone canadensis tabida",5581,"M",200,515,90.8,106.4,239,"ADULT",NA,NA,9,"NMDGF",NA,2.15481171548117
"3430","3",0009-11-01,2009,"Antigone canadensis tabida",5165,"F",183,504,83.7,99.6,231,"ADULT",NA,NA,9,"NMDGF",NA,2.18181818181818
"3431","3",0009-11-01,2009,"Antigone canadensis tabida",5974,"M",202,531,93.1,107.3,245,"ADULT",NA,NA,9,"NMDGF",NA,2.16734693877551
"3432","3",0009-11-01,2009,"Antigone canadensis tabida",4957,"F",196,515,83.2,94.6,218,"ADULT",NA,NA,9,"NMDGF",NA,2.36238532110092
"3433","2",0009-11-01,2009,"Antigone canadensis tabida",4950,"F",195,511,90.7,103.7,244,"ADULT",NA,NA,9,"NMDGF",NA,2.09426229508197
"3434","2",0009-11-01,2009,"Antigone canadensis tabida",5269,"F",200,524,75.4,90.1,222,"ADULT",NA,NA,9,"NMDGF",NA,2.36036036036036
"3435","2",0009-11-01,2009,"Antigone canadensis tabida",5694,"M",225,546,79.6,94,248,"ADULT",NA,NA,9,"NMDGF",NA,2.20161290322581
"3436","2",0009-11-01,2009,"Antigone canadensis tabida",5966,"M",197,533,93.3,110,254,"ADULT",NA,NA,9,"NMDGF",NA,2.09842519685039
"3437","2",0009-11-01,2009,"Antigone canadensis tabida",5309,"M",213,535,84.5,101,234,"ADULT",NA,NA,9,"NMDGF",NA,2.28632478632479
"3438","2",0009-11-01,2009,"Antigone canadensis tabida",5918,"M",208,559,82.8,97.4,238,"ADULT",NA,NA,9,"NMDGF",NA,2.34873949579832
